# cu        rbx       run       rm        sipm_ch   uhtr_ch   shunt     max_adc   max_fc    result    
2         0         2         1         4         16        31        50        352.20    0         
2         0         2         1         5         17        31        52        377.00    0         
2         0         2         1         6         18        31        46        302.60    0         
2         0         2         1         7         19        31        47        315.00    0         
2         0         2         1         8         20        31        43        265.40    0         
2         0         2         1         9         21        31        41        240.60    0         
2         0         2         1         10        22        31        43        265.40    0         
2         0         2         1         11        23        31        57        445.80    0         
2         0         2         1         12        24        31        58        470.60    0         
2         0         2         1         13        25        31        59        495.40    0         
2         0         2         1         14        26        31        49        339.80    0         
2         0         2         1         15        27        31        47        315.00    0         
2         0         2         1         16        28        31        50        352.20    0         
2         0         2         1         17        29        31        54        401.80    0         
2         0         2         1         18        30        31        52        377.00    0         
2         0         2         1         19        31        31        40        228.20    0         
2         0         2         1         20        32        31        43        265.40    0         
2         0         2         1         21        33        31        47        315.00    0         
2         0         2         1         22        34        31        47        315.00    0         
2         0         2         1         23        35        31        49        339.80    0         
2         0         2         1         24        36        31        51        364.60    0         
2         0         2         1         25        37        31        50        352.20    0         
2         0         2         1         26        38        31        47        315.00    0         
2         0         2         1         27        39        31        48        327.40    0         
2         0         2         1         28        40        31        50        352.20    0         
2         0         2         1         29        41        31        47        315.00    0         
2         0         2         1         30        42        31        49        339.80    0         
2         0         2         1         31        43        31        53        389.40    0         
2         0         2         1         32        44        31        37        191.00    0         
2         0         2         1         33        45        31        40        228.20    0         
2         0         2         1         34        46        31        60        520.20    0         
2         0         2         1         35        47        31        40        228.20    0         
2         0         2         1         36        48        31        50        352.20    0         
2         0         2         1         37        49        31        51        364.60    0         
2         0         2         1         38        50        31        51        364.60    0         
2         0         2         1         39        51        31        51        364.60    0         
2         0         2         1         40        52        31        39        215.80    0         
2         0         2         1         41        53        31        53        389.40    0         
2         0         2         1         42        54        31        49        339.80    0         
2         0         2         1         43        55        31        48        327.40    0         
2         0         2         1         44        56        31        54        401.80    0         
